,address_raw,address_clean,latitude,longitude,working_hours,geocoding_quality
219,ул. Молокова  29,"Красноярск, улица Молокова, 29",56.0372621,92.9004653,9:00-20:00,"29, улица Молокова, Взлётка, 7-ой микрорайон, Взлётка, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
220,ул. Воронова  14/5,"Красноярск, улица Воронова, 14/5",56.0608339,92.9535659,9:00-20:00,"14/5, улица Воронова, Зелёная роща, 10-й микрорайон, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660131, Россия"
221,ул. Петрушина  10,"Красноярск, улица Петрушина, 10",56.121939,92.9340106,9:00-20:00,"10, улица Петрушина, Солнечный микрорайон, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660119, Россия"
222,ул. Партизана Железняка  19Д,"Красноярск, улица Партизана Железняка, 19Д",56.0333451,92.9242536,9:00-20:00,"19Д, улица Партизана Железняка, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660022, Россия"
223,2-Я Огородная ул.  26,"Красноярск, 2-я Огородная улица, 26",55.996681,92.8012826,9:00-20:00,"26, 2-я Огородная улица, Октябрьский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
224,Апрельская ул.  5И,"Красноярск, Апрельская улица, 5И",55.9948365,92.9921453,9:00-20:00,"5И, Апрельская улица, Суворовский, Кировский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
225,ул. Петра Подзолкова  4,"Красноярск, улица Петра Подзолкова, 4",56.0526174,92.8877662,9:00-20:00,"4, улица Петра Подзолкова, Покровка, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660060, Россия"
226,ул. Авиаторов  68,"Красноярск, улица Авиаторов, 68",56.053971,92.9069438,9:00-20:00,"68, улица Авиаторов, Северный, 7-й микрорайон, Взлётка, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660077, Россия"
227,Соколовская ул.  20Б,"Красноярск, Соколовская улица, 20Б",56.1018591,92.9029757,9:00-20:00,"20Б, Соколовская улица, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
228,ул. Авиаторов  28,"Красноярск, улица Авиаторов, 28",56.0485657,92.9215834,9:00-20:00,"28, улица Авиаторов, Иннокентьевский, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660077, Россия"
229,Комсомольский Проспект  3,"Красноярск, Комсомольский Проспект, 3",56.0622982,92.9319665,9:00-20:00,"3, Комсомольский проспект, Северный, 5-й микрорайон, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
230,ул. 9 Мая  55,"Красноярск, улица 9 Мая, 55",56.0592608,92.917567,9:00-20:00,"55, улица 9 Мая, Северный, 6А микрорайон, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
231,Свободный Проспект  28,"Красноярск, Свободный Проспект, 28",56.023987,92.8192139,10:00-20:00,"28, Свободный проспект, Железнодорожный район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
232,ул. Борисова  34,"Красноярск, улица Борисова, 34",55.9915628,92.7955025,9:00-20:00,"34, улица Борисова, Студгородок, Октябрьский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
233,ул. Устиновича  1Б,"Красноярск, улица Устиновича, 1Б",56.0546625,92.9737068,9:00-20:00,"1Б, улица Устиновича, Зелёная роща, 2-й микрорайон, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660111, Россия"
234,ул. Копылова  42,"Красноярск, улица Копылова, 42",56.0134981,92.822559,9:00-20:00,"42, улица Копылова, Железнодорожный район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
235,ул. Шевченко  60/2,"Красноярск, улица Шевченко, 60/2",56.0000917,93.0361278,9:00-20:00,"60/2, улица Шевченко, Ленинский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660092, Россия"
236,Край Красноярский  Г. Красноярск  Копылова  Дом 70,"Красноярск,    Копылова, 70",56.0127665,92.8122082,9:00-20:00,"70, улица Копылова, Октябрьский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660001, Россия"
237,ул. Дмитрия Мартынова  22,"Красноярск, улица Дмитрия Мартынова, 22",56.0387326,92.874952,9:00-20:00,"22, улица Дмитрия Мартынова, жилой район Покровский, Покровский, 3-ий микрорайон, Покровка, Центральный район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660043, Россия"
238,Судостроительная ул.  90,"Красноярск, Судостроительная улица, 90",55.9845285,92.8570582,9:00-20:00,"90, Судостроительная улица, Свердловский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
239,ул. 60 Лет Октября  67,"Красноярск, улица 60 Лет Октября, 67",55.9796065,92.8678927,9:00-20:00,"67, улица 60 лет Октября, Свердловский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
240,ул. Карамзина  14А,"Красноярск, улица Карамзина, 14А",55.9879232,92.8582365,9:00-20:00,"14А, улица Карамзина, Свердловский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
241,ул. 3 Августа  20Д,"Красноярск, улица 3 Августа, 20Д",56.0420532,92.945323,9:00-20:00,"20Д, улица 3 Августа, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
242,ул. Чернышевского  71,"Красноярск, улица Чернышевского, 71",56.0359284,92.8711437,9:00-20:00,"71, улица Чернышевского, Покровка, Центральный район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660043, Россия"
243,ул. Щербакова  23А,"Красноярск, улица Щербакова, 23А",55.9934068,92.9697491,9:00-20:00,"23А, улица Щербакова, Кировский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
244,ул. Алексеева  5,"Красноярск, улица Алексеева, 5",56.0543973,92.9233334,9:00-20:00,"5, улица Алексеева, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660098, Россия"
245,ул. Крупской  1Г,"Красноярск, улица Крупской, 1Г",56.0270344,92.7764503,9:00-20:00,"улица Крупской, Октябрьский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660062, Россия"
246,ул. 78-Й Добровольческой Бригады  28,"Красноярск, улица 78-Й Добровольческой Бригады, 28",56.04608,92.9054826,9:00-20:00,"BOTANIKA, 28, улица 78-й Добровольческой Бригады, Взлётка, микрорайон ВЦ, Взлётка, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660077, Россия"
247,Семафорная ул.  191,"Красноярск, Семафорная улица, 191",55.982827,92.8635732,9:00-20:00,"191, Семафорная улица, Свердловский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
248,ул. Айвазовского  57,"Красноярск, улица Айвазовского, 57",56.0238336,93.0402369,9:00-20:00,"ООО «ССП», 57, улица Айвазовского, Ленинский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
249,Ульяновский Проспект  14Г,"Красноярск, Ульяновский Проспект, 14Г",56.0488708,92.9771134,9:00-20:00,"14Г, Ульяновский проспект, Зеленая роща, 6-ой Микрорайон, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660111, Россия"
250,ул. Марковского  43,"Красноярск, улица Марковского, 43",56.0148237,92.8741002,9:00-20:00,"43, улица Марковского, Центральный район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660049, Россия"
251,ул. Бограда  111,"Красноярск, улица Бограда, 111",56.0055771,92.8351266,9:00-20:00,"111, улица Бограда, Железнодорожный район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
252,ул. Молокова  66,"Красноярск, улица Молокова, 66",56.0389922,92.8968235,9:00-20:00,"66, улица Молокова, Взлётка, 1-ый микрорайон, Взлётка, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660077, Россия"
253,Проспект Им.Газеты Красноярский Рабочий  176К/2,"Красноярск, Проспект Имени Газеты Красноярский Рабочий, 176К/2",55.9929421,92.890066,10:00-20:00,"176К/2, проспект имени газеты Красноярский Рабочий, Свердловский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
254,Норильская ул.  3,"Красноярск, Норильская улица, 3",56.0574921,92.7283973,9:00-20:00,"3, Норильская улица, Октябрьский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
255,ул. Менжинского  11А,"Красноярск, улица Менжинского, 11А",56.0147244,92.8191635,9:00-20:00,"11А, улица Менжинского, ЖК ""Кристалл"", Железнодорожный район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
256,Новая ул.  48/1,"Красноярск, Новая улица, 48/1",55.9890844,92.9622791,9:00-20:00,"48/1, Новая улица, Кировский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
257,ул. Академика Вавилова  25А,"Красноярск, улица Академика Вавилова, 25А",55.9963024,92.9278326,9:00-20:00,"25А, улица Академика Вавилова, Кировский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660025, Россия"
258,Свободный Проспект  27,"Красноярск, Свободный Проспект, 27",56.0236224,92.8238881,9:00-20:00,"27, Свободный проспект, Железнодорожный район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
259,ул. Партизана Железняка  48И,"Красноярск, улица Партизана Железняка, 48И",56.0421478,92.934049,9:00-20:00,"48И, улица Партизана Железняка, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660005, Россия"
260,ул. 60 Лет Октября  39,"Красноярск, улица 60 Лет Октября, 39",55.977854,92.8502244,9:00-20:00,"39, улица 60 лет Октября, Свердловский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
261,ул. Щорса  15,"Красноярск, улица Щорса, 15",55.99354,92.9652049,9:00-20:00,"15, улица Щорса, Кировский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
262,ул. Шевченко  1А,"Красноярск, улица Шевченко, 1А",55.9938829,93.0218046,9:00-20:00,"1А, улица Шевченко, Черемушки, Ленинский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660092, Россия"
263,Даурская ул.  10,"Красноярск, Даурская улица, 10",55.9839598,93.0153745,9:00-20:00,"10, Даурская улица, Верхние Черемушки, Ленинский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660046, Россия"
264,Свободный Проспект  51,"Красноярск, Свободный Проспект, 51",56.0234455,92.8161768,9:00-20:00,"51, Свободный проспект, Железнодорожный район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
265,ул. Тельмана  15Б,"Красноярск, улица Тельмана, 15Б",56.0542942,92.9780432,9:00-20:00,"15Б, улица Тельмана, Зелёная роща, 2-й микрорайон, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660111, Россия"
266,Новгородская ул.  2/6,"Красноярск, Новгородская улица, 2/6",56.0597258,92.9853868,9:00-20:00,"Новгородская улица, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
267,ул. Светлова  40,"Красноярск, улица Светлова, 40",56.1129165,92.8963146,9:00-20:00,"40, улица Светлова, ЖК «Нанжуль-солнечный», Солнечный микрорайон, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660119, Россия"
268,ул. Горького  36А,"Красноярск, улица Горького, 36А",56.017551,92.8490447,9:00-20:00,"36А, улица Горького, Центральный район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
269,ул. 9 Мая  27,"Красноярск, улица 9 Мая, 27",56.0671291,92.9331066,9:00-20:00,"27, улица 9 Мая, Северный, 5-й микрорайон, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
270,ул. Тельмана  47А,"Красноярск, улица Тельмана, 47А",56.0475849,92.9626061,9:00-20:00,"47А, улица Тельмана, Зеленая роща, 5-ый микрорайон, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660111, Россия"
271,ул. Борисова  14,"Красноярск, улица Борисова, 14",55.9931604,92.7908436,9:00-20:00,"14, улица Борисова, Студгородок, Октябрьский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660074, Россия"
272,ул. Мирошниченко  5,"Красноярск, улица Мирошниченко, 5",56.0298664,92.754486,9:00-20:00,"5, улица Мирошниченко, Ветлужанка, Октябрьский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660130, Россия"
273,Проспект Металлургов  8А,"Красноярск, Проспект Металлургов, 8А",56.0563631,92.9615235,9:00-20:00,"Аквариум, 8А, проспект Металлургов, Зелёная роща, 9-й микрорайон, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660112, Россия"
274,Россия   Красноярский   Красноярск  Норильская  4,"Красноярск,      Норильская, 4",56.0570405,92.7227873,9:00-20:00,"4, Норильская улица, Мясокомбинат, Октябрьский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
275,Апрельская ул.  7,"Красноярск, Апрельская улица, 7",55.9937678,92.9860661,9:00-20:00,"7, Апрельская улица, Суворовский, Кировский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660050, Россия"
276,Проспект Мира  19 Строение 1,"Красноярск, Проспект Мира, 19",56.0124469,92.8854063,9:00-20:00,"19, проспект Мира, Центральный район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660049, Россия"
277,ул. Мирошниченко  2,"Красноярск, улица Мирошниченко, 2",56.0278397,92.7561593,9:00-20:00,"2, улица Мирошниченко, Ветлужанка, Октябрьский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660130, Россия"
278,Караульная ул.  39/1,"Красноярск, Караульная улица, 39/1",56.041142,92.8595263,9:00-20:00,"Караульная улица, Покровка, Центральный район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660048, Россия"
279,ул. Устиновича  28А,"Красноярск, улица Устиновича, 28А",56.0518699,92.9616154,9:00-20:00,"28А, улица Устиновича, Зелёная роща, 3-й микрорайон, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660073, Россия"
280,Проспект Имени Газеты Красноярский Рабочий  165,"Красноярск, Проспект Имени Газеты Красноярский Рабочий, 165",55.9940619,92.897949,9:00-20:00,"165, проспект имени газеты Красноярский Рабочий, Свердловский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660093, Россия"
281,Соколовская ул.  54,"Красноярск, Соколовская улица, 54",56.1069254,92.9038728,9:00-20:00,"54, Соколовская улица, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660132, Россия"
282,ул. Мате Залки  31,"Красноярск, улица Мате Залки, 31",56.0616053,92.9400757,9:00-20:00,"31, улица Мате Залки, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
283,ул. Карамзина  32,"Красноярск, улица Карамзина, 32",55.9894563,92.8469641,9:00-20:00,"32, улица Карамзина, Свердловский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
284,Свободный Проспект  52,"Красноярск, Свободный Проспект, 52",56.0183407,92.7930357,9:00-20:00,"52, Свободный проспект, Октябрьский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660041, Россия"
285,ул. 9 Мая  73,"Красноярск, улица 9 Мая, 73",56.0546117,92.9093723,9:00-20:00,"73, улица 9 Мая, Северный, 7-й микрорайон, Взлётка, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660118, Россия"
286,ул. Карамзина  11,"Красноярск, улица Карамзина, 11",55.9863082,92.8643582,9:00-20:00,"11, улица Карамзина, Свердловский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
287,ул. Водопьянова  4,"Красноярск, улица Водопьянова, 4",56.0630488,92.9093261,9:00-20:00,"4, улица Водопьянова, Северный, Северный, 2-й микрорайон, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
288,ул. Батурина  19,"Красноярск, улица Батурина, 19",56.0415343,92.8999454,9:00-20:00,"19, улица Батурина, Взлётка, 1-ый микрорайон, Взлётка, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660077, Россия"
289,ул. Кравченко  2,"Красноярск, улица Кравченко, 2",56.0153467,92.7938665,9:00-20:00,"2, улица Кравченко, Октябрьский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660100, Россия"
290,ул. Алексеева  93,"Красноярск, улица Алексеева, 93",56.0450788,92.9023046,9:00-20:00,"93, улица Алексеева, Взлётка, 2-ой микрорайон, Взлётка, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660077, Россия"
291,ул. 9 Мая  43,"Красноярск, улица 9 Мая, 43",56.063216,92.9251107,9:00-20:00,"43, улица 9 Мая, Северный, 6-й микрорайон, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
292,ул. Щорса  30,"Красноярск, улица Щорса, 30",55.9929716,92.9587566,9:00-20:00,"30, улица Щорса, Первомайский, Кировский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
293,ул. Авиаторов  40,"Красноярск, улица Авиаторов, 40",56.0492311,92.9171889,9:00-20:00,"40, улица Авиаторов, Иннокентьевский, Иннокентьевский, 6-й микрорайон, Взлётка, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660077, Россия"
294,ул. Говорова  48А,"Красноярск, улица Говорова, 48А",55.9986999,93.0233461,9:00-20:00,"48А, улица Говорова, Энергетиков, Ленинский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660013, Россия"
295,Россия   Красноярский   Красноярск  Россия  Красноярск  Новосибирская улица  9А,"Красноярск,        Новосибирская улица, 9А",56.0177622,92.8201406,9:00-20:00,"9А, Новосибирская улица, ЖК ""Кристалл"", Железнодорожный район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
296,ул. Молокова  46,"Красноярск, улица Молокова, 46",56.0416301,92.90397,9:00-20:00,"46, улица Молокова, Взлётка, 2-ой микрорайон, Взлётка, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660077, Россия"
297,ул. Сергея Лазо  8А,"Красноярск, улица Сергея Лазо, 8А",56.0469379,92.954548,9:00-20:00,"8А, улица Сергея Лазо, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660133, Россия"
298,ул. Водопьянова  8,"Красноярск, улица Водопьянова, 8",56.0610442,92.9104136,9:00-20:00,"8, улица Водопьянова, Северный, Северный, 2-й микрорайон, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
299,ул. Тотмина  д. 12А,"Красноярск, улица Тотмина, 12А",56.0335409,92.7747178,9:00-20:00,"12А, улица Тотмина, Северо-западный, Октябрьский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
300,ул. Ленина  137,"Красноярск, улица Ленина, 137",56.0117557,92.8458206,9:00-20:00,"137, улица Ленина, Железнодорожный район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
301,ул. Партизана Железняка  6А,"Красноярск, улица Партизана Железняка, 6А",56.0261628,92.9058544,9:00-20:00,"6А, улица Партизана Железняка, Взлётка, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
302,ул. Щорса  76,"Красноярск, улица Щорса, 76",55.9895698,92.944064,9:00-20:00,"76, улица Щорса, Первомайский, Кировский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660122, Россия"
303,ул. Академика Киренского  67,"Красноярск, улица Академика Киренского, 67",56.0125769,92.8004738,9:00-20:00,"67, улица Академика Киренского, Октябрьский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
304,Проспект Имени Газеты Красноярский Рабочий  160/7,"Красноярск, Проспект Имени Газеты Красноярский Рабочий, 160/7",56.0237003,93.0188505,10:00-21:00,"проспект имени газеты Красноярский Рабочий, Ленинский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
305,ул. Щорса  85Г/1,"Красноярск, улица Щорса, 85Г/1",55.9870937,92.9372449,9:00-20:00,"85Г/1, улица Щорса, Кировский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
306,ул. Алексеева  46,"Красноярск, улица Алексеева, 46",56.0456413,92.8996729,9:00-20:00,"46, улица Алексеева, Взлётка, 2-ой микрорайон, Взлётка, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660077, Россия"
307,ул. Юшкова  36Д,"Красноярск, улица Юшкова, 36Д",56.0316325,92.7728865,9:00-20:00,"улица Юшкова, Северо-западный, Октябрьский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
308,ул. Елены Стасовой  80 С 1,"Красноярск, улица Елены Стасовой, 80",56.0259063,92.7143773,9:00-20:00,"80, улица Елены Стасовой, Октябрьский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
309,ул. Щорса  50,"Красноярск, улица Щорса, 50",55.9910639,92.9508117,9:00-20:00,"50, улица Щорса, Первомайский, Кировский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660094, Россия"
310,Свободный Проспект  40,"Красноярск, Свободный Проспект, 40",56.0236645,92.8080183,9:00-20:00,"40, Свободный проспект, Железнодорожный район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
311,ул. Вильского  18Г,"Красноярск, улица Вильского, 18Г",56.0216237,92.7624911,9:00-20:00,"18Г, улица Вильского, Октябрьский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660062, Россия"
312,Судостроительная ул.  62,"Красноярск, Судостроительная улица, 62",55.9828392,92.8447619,9:00-20:00,"62, Судостроительная улица, Свердловский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660012, Россия"
313,ул. Менжинского  17,"Красноярск, улица Менжинского, 17",56.0139992,92.8144172,9:00-20:00,"17, улица Менжинского, ЖК ""Кристалл"", Железнодорожный район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
314,Норильская ул.  34,"Красноярск, Норильская улица, 34",56.0586705,92.7084457,9:00-20:00,"34, Норильская улица, Мясокомбинат, Октябрьский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660115, Россия"
315,ул. Водопьянова  17,"Красноярск, улица Водопьянова, 17",56.0563875,92.9137743,9:00-20:00,"17, улица Водопьянова, Северный, 7-й микрорайон, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660118, Россия"
316,ул. Профсоюзов  30,"Красноярск, улица Профсоюзов, 30",56.0094015,92.8374823,9:00-20:00,"30, улица Профсоюзов, Железнодорожный район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660000, Россия"
317,Проспект 60 Лет Образования Ссср  26И,"Красноярск, Проспект 60 Лет Образования Ссср, 26И",56.1137721,92.9163561,9:00-20:00,"26И, проспект 60 лет Образования СССР, 4-й микрорайон, Солнечный микрорайон, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660132, Россия"
318,ул. Любы Шевцовой  80,"Красноярск, улица Любы Шевцовой, 80",56.0383061,92.8641995,9:00-20:00,"80, улица Любы Шевцовой, жилой район Покровский, Микрорайон ""Яблони"" (Покровский, 2-ой микрорайон), Покровка, Центральный район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660043, Россия"
